StateID,Time(s),Position(m),Speed(m/s),Acceleration(m/s^2),constrainedPosition(m),desiredPosition(m),expectedDeisiredPosition(m),deviatedDesiredDisplacement(m)
62,74.4,914.47,23.96,0.15,914.47,914.47,914.47,0.00
63,75.6,943.41,24.12,0.15,943.41,943.41,943.41,0.00
64,76.8,972.53,24.27,0.14,972.53,972.53,972.53,0.00
65,78.0,1001.82,24.41,0.14,1001.82,1001.82,1001.82,0.00
66,79.2,1031.27,24.54,0.13,1031.27,1031.27,1031.27,0.00
67,80.4,1060.88,24.68,0.13,1060.88,1060.88,1060.88,0.00
68,81.6,1090.64,24.80,0.12,1090.64,1090.64,1090.64,0.00
69,82.8,1120.55,24.92,0.12,1120.55,1120.55,1120.55,0.00
70,84.0,1150.59,25.04,0.11,1150.59,1150.59,1150.59,0.00
71,85.2,1180.77,25.15,0.11,1180.77,1180.77,1180.77,0.00
72,86.4,1211.08,25.25,0.10,1211.08,1211.08,1211.08,0.00
73,87.6,1241.51,25.36,0.10,1241.51,1241.51,1241.51,0.00
74,88.8,1272.05,25.45,0.09,1272.05,1272.05,1272.05,0.00
75,90.0,1302.71,25.55,0.09,1302.71,1302.71,1302.71,0.00
76,91.2,1333.48,25.64,0.09,1333.48,1333.48,1333.48,0.00
77,92.4,1364.35,25.73,0.08,1364.35,1364.35,1364.35,0.00
78,93.6,1395.32,25.81,0.08,1395.32,1395.32,1395.32,0.00
79,94.8,1426.38,25.89,0.08,1426.38,1426.38,1426.38,0.00
80,96.0,1457.54,25.96,0.07,1457.54,1457.54,1457.54,0.00
81,97.2,1488.79,26.04,0.07,1488.79,1488.79,1488.79,0.00
82,98.4,1520.12,26.11,0.07,1520.12,1520.12,1520.12,0.00
83,99.6,1551.53,26.18,0.06,1551.53,1551.53,1551.53,0.00
84,100.8,1583.02,26.24,0.06,1583.02,1583.02,1583.02,0.00
85,102.0,1614.58,26.30,0.06,1614.58,1614.58,1614.58,0.00
86,103.2,1646.22,26.36,0.06,1646.22,1646.22,1646.22,0.00
87,104.4,1677.92,26.42,0.05,1677.92,1677.92,1677.92,0.00
88,105.6,1709.69,26.47,0.05,1709.69,1709.69,1709.69,0.00
89,106.8,1741.52,26.53,0.05,1741.52,1741.52,1741.52,0.00
90,108.0,1773.42,26.58,0.05,1773.42,1773.42,1773.42,0.00
91,109.2,1805.37,26.63,0.05,1805.37,1805.37,1805.37,0.00
92,110.4,1837.38,26.67,0.04,1837.38,1837.38,1837.38,0.00
93,111.6,1869.44,26.72,0.04,1869.44,1869.44,1869.44,0.00
94,112.8,1901.55,26.76,0.04,1901.55,1901.55,1901.55,0.00
95,114.0,1933.71,26.80,0.04,1933.71,1933.71,1933.71,0.00
96,115.2,1965.92,26.84,0.04,1965.92,1965.92,1965.92,0.00
97,116.4,1998.18,26.88,0.04,1998.18,1998.18,1998.18,0.00
98,117.6,2030.48,26.92,0.00,2030.48,2030.48,2030.48,0.00
