StateID,Time(s),Position(m),Speed(m/s),Acceleration(m/s^2),constrainedPosition(m),desiredPosition(m),expectedDeisiredPosition(m),deviatedDesiredDisplacement(m)
0,0.0,-20.67,0.00,0.00,0.00,0.00,0.00,0.00
1,1.2,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
2,2.4,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
3,3.6,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
4,4.8,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
5,6.0,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
6,7.2,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
7,8.4,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
8,9.6,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
9,10.8,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
10,12.0,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
11,13.2,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
12,14.4,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
13,15.6,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
14,16.8,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
15,18.0,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
16,19.2,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
17,20.4,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
18,21.6,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
19,22.8,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
20,24.0,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
21,25.2,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
22,26.4,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
23,27.6,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
24,28.8,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
25,30.0,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
26,31.2,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
27,32.4,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
28,33.6,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
29,34.8,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
30,36.0,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
31,37.2,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
32,38.4,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
33,39.6,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
34,40.8,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
35,42.0,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
36,43.2,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
37,44.4,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
38,45.6,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
39,46.8,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
40,48.0,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
41,49.2,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
42,50.4,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
43,51.6,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
44,52.8,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
45,54.0,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
46,55.2,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
47,56.4,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
48,57.6,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
49,58.8,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
50,60.0,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
51,61.2,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
52,62.4,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
53,63.6,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
54,64.8,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
55,66.0,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
56,67.2,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
57,68.4,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
58,69.6,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
59,70.8,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
60,72.0,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
61,73.2,-20.67,0.00,0.00,-20.67,-19.32,-19.32,0.00
62,74.4,-20.67,0.00,1.13,-20.67,-19.32,-19.32,0.00
63,75.6,-19.32,1.13,1.08,-19.32,-19.32,-19.32,0.00
64,76.8,-16.67,2.21,1.04,-16.67,-16.67,-16.67,0.00
65,78.0,-12.78,3.24,0.99,-12.78,-12.78,-12.78,0.00
66,79.2,-7.69,4.24,0.95,-7.69,-7.69,-7.69,0.00
67,80.4,-1.46,5.19,0.92,-1.46,-1.46,-1.46,0.00
68,81.6,5.86,6.11,0.88,5.86,5.86,5.86,0.00
69,82.8,14.24,6.98,0.84,14.24,14.24,14.24,0.00
70,84.0,23.64,7.83,0.81,23.64,23.64,23.64,0.00
71,85.2,34.00,8.64,0.78,34.00,34.00,34.00,0.00
72,86.4,45.29,9.41,0.74,45.29,45.29,45.29,0.00
73,87.6,57.48,10.16,0.71,57.48,57.48,57.48,0.00
74,88.8,70.52,10.87,0.69,70.52,70.52,70.52,0.00
75,90.0,84.39,11.56,0.66,84.39,84.39,84.39,0.00
76,91.2,99.04,12.21,0.63,99.04,99.04,99.04,0.00
77,92.4,114.46,12.84,0.61,114.46,114.46,114.46,0.00
78,93.6,130.60,13.45,0.58,130.60,130.60,130.60,0.00
79,94.8,147.43,14.03,0.56,147.43,147.43,147.43,0.00
80,96.0,164.93,14.59,0.53,164.93,164.93,164.93,0.00
81,97.2,183.08,15.12,0.51,183.08,183.08,183.08,0.00
82,98.4,201.84,15.63,0.49,201.84,201.84,201.84,0.00
83,99.6,221.19,16.13,0.47,221.19,221.19,221.19,0.00
84,100.8,241.11,16.60,0.45,241.11,241.11,241.11,0.00
85,102.0,261.57,17.05,0.43,261.57,261.57,261.57,0.00
86,103.2,282.55,17.49,0.42,282.55,282.55,282.55,0.00
87,104.4,304.04,17.90,0.40,304.04,304.04,304.04,0.00
88,105.6,326.00,18.30,0.38,326.00,326.00,326.00,0.00
89,106.8,348.42,18.69,0.37,348.42,348.42,348.42,0.00
90,108.0,371.29,19.06,0.35,371.29,371.29,371.29,0.00
91,109.2,394.58,19.41,0.34,394.58,394.58,394.58,0.00
92,110.4,418.28,19.75,0.33,418.28,418.28,418.28,0.00
93,111.6,442.36,20.07,0.31,442.36,442.36,442.36,0.00
94,112.8,466.83,20.39,0.30,466.83,466.83,466.83,0.00
95,114.0,491.65,20.68,0.29,491.65,491.65,491.65,0.00
96,115.2,516.82,20.97,0.28,516.82,516.82,516.82,0.00
97,116.4,542.31,21.25,0.26,542.31,542.31,542.31,0.00
98,117.6,568.13,21.51,0.25,568.13,568.13,568.13,0.00
99,118.8,594.25,21.77,0.24,594.25,594.25,594.25,0.00
100,120.0,620.66,22.01,0.23,620.66,620.66,620.66,0.00
101,121.2,647.35,22.24,0.22,647.35,647.35,647.35,0.00
102,122.4,674.31,22.47,0.22,674.31,674.31,674.31,0.00
103,123.6,701.53,22.68,0.21,701.53,701.53,701.53,0.00
104,124.8,729.00,22.89,0.20,729.00,729.00,729.00,0.00
105,126.0,756.70,23.09,0.19,756.70,756.70,756.70,0.00
106,127.2,784.64,23.28,0.18,784.64,784.64,784.64,0.00
107,128.4,812.79,23.46,0.17,812.79,812.79,812.79,0.00
108,129.6,841.15,23.63,0.17,841.15,841.15,841.15,0.00
109,130.8,869.71,23.80,0.16,869.71,869.71,869.71,0.00
110,132.0,898.47,23.96,0.15,898.47,898.47,898.47,0.00
111,133.2,927.41,24.12,0.15,927.41,927.41,927.41,0.00
112,134.4,956.53,24.27,0.14,956.53,956.53,956.53,0.00
113,135.6,985.82,24.41,0.14,985.82,985.82,985.82,0.00
114,136.8,1015.27,24.54,0.13,1015.27,1015.27,1015.27,0.00
115,138.0,1044.88,24.68,0.13,1044.88,1044.88,1044.88,0.00
116,139.2,1074.64,24.80,0.12,1074.64,1074.64,1074.64,0.00
117,140.4,1104.55,24.92,0.12,1104.55,1104.55,1104.55,0.00
118,141.6,1134.59,25.04,0.11,1134.59,1134.59,1134.59,0.00
119,142.8,1164.77,25.15,0.11,1164.77,1164.77,1164.77,0.00
120,144.0,1195.08,25.25,0.10,1195.08,1195.08,1195.08,0.00
121,145.2,1225.51,25.36,0.10,1225.51,1225.51,1225.51,0.00
122,146.4,1256.05,25.45,0.09,1256.05,1256.05,1256.05,0.00
123,147.6,1286.71,25.55,0.09,1286.71,1286.71,1286.71,0.00
124,148.8,1317.48,25.64,0.09,1317.48,1317.48,1317.48,0.00
125,150.0,1348.35,25.73,0.08,1348.35,1348.35,1348.35,0.00
126,151.2,1379.32,25.81,0.08,1379.32,1379.32,1379.32,0.00
127,152.4,1410.38,25.89,0.08,1410.38,1410.38,1410.38,0.00
128,153.6,1441.54,25.96,0.07,1441.54,1441.54,1441.54,0.00
129,154.8,1472.79,26.04,0.07,1472.79,1472.79,1472.79,0.00
130,156.0,1504.12,26.11,0.07,1504.12,1504.12,1504.12,0.00
131,157.2,1535.53,26.18,0.06,1535.53,1535.53,1535.53,0.00
132,158.4,1567.02,26.24,0.06,1567.02,1567.02,1567.02,0.00
133,159.6,1598.58,26.30,0.06,1598.58,1598.58,1598.58,0.00
134,160.8,1630.22,26.36,0.06,1630.22,1630.22,1630.22,0.00
135,162.0,1661.92,26.42,0.05,1661.92,1661.92,1661.92,0.00
136,163.2,1693.69,26.47,0.05,1693.69,1693.69,1693.69,0.00
137,164.4,1725.52,26.53,0.05,1725.52,1725.52,1725.52,0.00
138,165.6,1757.42,26.58,0.05,1757.42,1757.42,1757.42,0.00
139,166.8,1789.37,26.63,0.05,1789.37,1789.37,1789.37,0.00
140,168.0,1821.38,26.67,0.04,1821.38,1821.38,1821.38,0.00
141,169.2,1853.44,26.72,0.04,1853.44,1853.44,1853.44,0.00
142,170.4,1885.55,26.76,0.04,1885.55,1885.55,1885.55,0.00
143,171.6,1917.71,26.80,0.04,1917.71,1917.71,1917.71,0.00
144,172.8,1949.92,26.84,0.04,1949.92,1949.92,1949.92,0.00
145,174.0,1982.18,26.88,0.04,1982.18,1982.18,1982.18,0.00
146,175.2,2014.48,26.92,0.00,2014.48,2014.48,2014.48,0.00
