StateID,Time(s),Position(m),Speed(m/s),Acceleration(m/s^2),constrainedPosition(m),desiredPosition(m),expectedDeisiredPosition(m),deviatedDesiredDisplacement(m)
0,0.0,-2.00,0.00,0.00,0.00,0.00,0.00,0.00
1,1.2,-2.00,0.00,0.00,-2.00,-0.65,-0.65,0.00
2,2.4,-2.00,0.00,0.00,-2.00,-0.65,-0.65,0.00
3,3.6,-2.00,0.00,0.00,-2.00,-0.65,-0.65,0.00
4,4.8,-2.00,0.00,0.00,-2.00,-0.65,-0.65,0.00
5,6.0,-2.00,0.00,0.00,-2.00,-0.65,-0.65,0.00
6,7.2,-2.00,0.00,1.13,-2.00,-0.65,-0.65,0.00
7,8.4,-0.65,1.13,1.08,-0.65,-0.65,-0.65,0.00
8,9.6,2.00,2.21,1.04,2.00,2.00,2.00,0.00
9,10.8,5.89,3.24,0.99,5.89,5.89,5.89,0.00
10,12.0,10.97,4.24,0.95,10.97,10.97,10.97,0.00
11,13.2,17.20,5.19,0.92,17.20,17.20,17.20,0.00
12,14.4,24.53,6.11,0.88,24.53,24.53,24.53,0.00
13,15.6,32.91,6.98,0.84,32.91,32.91,32.91,0.00
14,16.8,42.30,7.83,0.81,42.30,42.30,42.30,0.00
15,18.0,52.67,8.64,0.78,52.67,52.67,52.67,0.00
16,19.2,63.96,9.41,0.74,63.96,63.96,63.96,0.00
17,20.4,76.15,10.16,0.71,76.15,76.15,76.15,0.00
18,21.6,89.19,10.87,0.69,89.19,89.19,89.19,0.00
19,22.8,103.06,11.56,0.66,103.06,103.06,103.06,0.00
20,24.0,117.71,12.21,0.63,117.71,117.71,117.71,0.00
21,25.2,133.12,12.84,0.61,133.12,133.12,133.12,0.00
22,26.4,149.26,13.45,0.58,149.26,149.26,149.26,0.00
23,27.6,166.10,14.03,0.56,166.10,166.10,166.10,0.00
24,28.8,183.60,14.59,0.53,183.60,183.60,183.60,0.00
25,30.0,201.75,15.12,0.51,201.75,201.75,201.75,0.00
26,31.2,220.51,15.63,0.49,220.51,220.51,220.51,0.00
27,32.4,239.86,16.13,0.47,239.86,239.86,239.86,0.00
28,33.6,259.77,16.60,0.45,259.77,259.77,259.77,0.00
29,34.8,280.24,17.05,0.43,280.24,280.24,280.24,0.00
30,36.0,301.22,17.49,0.42,301.22,301.22,301.22,0.00
31,37.2,322.70,17.90,0.40,322.70,322.70,322.70,0.00
32,38.4,344.67,18.30,0.38,344.67,344.67,344.67,0.00
33,39.6,367.09,18.69,0.37,367.09,367.09,367.09,0.00
34,40.8,389.96,19.06,0.35,389.96,389.96,389.96,0.00
35,42.0,413.25,19.41,0.34,413.25,413.25,413.25,0.00
36,43.2,436.94,19.75,0.33,436.94,436.94,436.94,0.00
37,44.4,461.03,20.07,0.31,461.03,461.03,461.03,0.00
38,45.6,485.49,20.39,0.30,485.49,485.49,485.49,0.00
39,46.8,510.32,20.68,0.29,510.32,510.32,510.32,0.00
40,48.0,535.48,20.97,0.28,535.48,535.48,535.48,0.00
41,49.2,560.98,21.25,0.26,560.98,560.98,560.98,0.00
42,50.4,586.79,21.51,0.25,586.79,586.79,586.79,0.00
43,51.6,612.91,21.77,0.24,612.91,612.91,612.91,0.00
44,52.8,639.33,22.01,0.23,639.33,639.33,639.33,0.00
45,54.0,666.02,22.24,0.22,666.02,666.02,666.02,0.00
46,55.2,692.98,22.47,0.22,692.98,692.98,692.98,0.00
47,56.4,720.20,22.68,0.21,720.20,720.20,720.20,0.00
48,57.6,747.67,22.89,0.20,747.67,747.67,747.67,0.00
49,58.8,775.37,23.09,0.19,775.37,775.37,775.37,0.00
