StateID,Time(s),Position(m),Speed(m/s),Acceleration(m/s^2),constrainedPosition(m),desiredPosition(m),expectedDeisiredPosition(m),deviatedDesiredDisplacement(m)
0,0.0,-25.33,0.00,0.00,0.00,0.00,0.00,0.00
1,1.2,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
2,2.4,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
3,3.6,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
4,4.8,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
5,6.0,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
6,7.2,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
7,8.4,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
8,9.6,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
9,10.8,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
10,12.0,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
11,13.2,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
12,14.4,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
13,15.6,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
14,16.8,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
15,18.0,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
16,19.2,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
17,20.4,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
18,21.6,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
19,22.8,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
20,24.0,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
21,25.2,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
22,26.4,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
23,27.6,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
24,28.8,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
25,30.0,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
26,31.2,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
27,32.4,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
28,33.6,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
29,34.8,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
30,36.0,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
31,37.2,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
32,38.4,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
33,39.6,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
34,40.8,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
35,42.0,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
36,43.2,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
37,44.4,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
38,45.6,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
39,46.8,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
40,48.0,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
41,49.2,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
42,50.4,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
43,51.6,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
44,52.8,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
45,54.0,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
46,55.2,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
47,56.4,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
48,57.6,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
49,58.8,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
50,60.0,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
51,61.2,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
52,62.4,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
53,63.6,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
54,64.8,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
55,66.0,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
56,67.2,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
57,68.4,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
58,69.6,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
59,70.8,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
60,72.0,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
61,73.2,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
62,74.4,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
63,75.6,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
64,76.8,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
65,78.0,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
66,79.2,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
67,80.4,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
68,81.6,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
69,82.8,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
70,84.0,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
71,85.2,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
72,86.4,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
73,87.6,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
74,88.8,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
75,90.0,-25.33,0.00,0.00,-25.33,-23.98,-23.98,0.00
76,91.2,-25.33,0.00,1.13,-25.33,-23.98,-23.98,0.00
77,92.4,-23.98,1.13,1.08,-23.98,-23.98,-23.98,0.00
78,93.6,-21.34,2.21,1.04,-21.34,-21.34,-21.34,0.00
79,94.8,-17.45,3.24,0.99,-17.45,-17.45,-17.45,0.00
80,96.0,-12.37,4.24,0.95,-12.37,-12.37,-12.36,0.00
81,97.2,-6.14,5.19,0.92,-6.14,-6.14,-6.14,0.00
82,98.4,1.19,6.10,0.88,1.19,1.19,1.19,0.00
83,99.6,9.56,6.98,0.84,9.56,9.56,9.56,0.00
84,100.8,18.95,7.82,0.81,18.95,18.95,18.95,0.00
85,102.0,29.31,8.63,0.78,29.31,29.31,29.31,0.00
86,103.2,40.60,9.41,0.74,40.60,40.60,40.60,0.00
87,104.4,52.78,10.15,0.71,52.78,52.78,52.78,0.00
88,105.6,65.82,10.87,0.68,65.82,65.82,65.82,0.00
89,106.8,79.68,11.55,0.66,79.68,79.68,79.68,0.00
90,108.0,94.33,12.21,0.63,94.33,94.33,94.33,0.00
91,109.2,109.74,12.84,0.60,109.74,109.74,109.74,0.00
92,110.4,125.87,13.44,0.58,125.87,125.87,125.87,0.00
93,111.6,142.70,14.02,0.56,142.70,142.70,142.70,0.00
94,112.8,160.20,14.58,0.53,160.20,160.20,160.20,0.00
95,114.0,178.33,15.12,0.51,178.33,178.33,178.34,0.00
96,115.2,197.09,15.63,0.49,197.09,197.09,197.09,0.00
97,116.4,216.43,16.12,0.47,216.43,216.43,216.43,0.00
98,117.6,236.34,16.59,0.45,236.34,236.34,236.34,0.00
