StateID,Time(s),Position(m),Speed(m/s),Acceleration(m/s^2),constrainedPosition(m),desiredPosition(m),expectedDeisiredPosition(m),deviatedDesiredDisplacement(m)
0,0.0,-24.67,0.00,0.00,0.00,0.00,0.00,0.00
1,1.2,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
2,2.4,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
3,3.6,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
4,4.8,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
5,6.0,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
6,7.2,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
7,8.4,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
8,9.6,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
9,10.8,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
10,12.0,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
11,13.2,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
12,14.4,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
13,15.6,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
14,16.8,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
15,18.0,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
16,19.2,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
17,20.4,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
18,21.6,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
19,22.8,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
20,24.0,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
21,25.2,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
22,26.4,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
23,27.6,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
24,28.8,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
25,30.0,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
26,31.2,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
27,32.4,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
28,33.6,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
29,34.8,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
30,36.0,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
31,37.2,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
32,38.4,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
33,39.6,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
34,40.8,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
35,42.0,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
36,43.2,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
37,44.4,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
38,45.6,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
39,46.8,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
40,48.0,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
41,49.2,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
42,50.4,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
43,51.6,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
44,52.8,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
45,54.0,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
46,55.2,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
47,56.4,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
48,57.6,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
49,58.8,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
50,60.0,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
51,61.2,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
52,62.4,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
53,63.6,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
54,64.8,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
55,66.0,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
56,67.2,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
57,68.4,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
58,69.6,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
59,70.8,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
60,72.0,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
61,73.2,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
62,74.4,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
63,75.6,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
64,76.8,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
65,78.0,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
66,79.2,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
67,80.4,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
68,81.6,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
69,82.8,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
70,84.0,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
71,85.2,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
72,86.4,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
73,87.6,-24.67,0.00,0.00,-24.67,-23.32,-23.32,0.00
74,88.8,-24.67,0.00,1.13,-24.67,-23.32,-23.32,0.00
75,90.0,-23.32,1.13,1.08,-23.32,-23.32,-23.32,0.00
76,91.2,-20.67,2.21,1.04,-20.67,-20.67,-20.67,0.00
77,92.4,-16.78,3.24,0.99,-16.78,-16.78,-16.78,0.00
78,93.6,-11.70,4.24,0.95,-11.70,-11.70,-11.70,0.00
79,94.8,-5.47,5.19,0.92,-5.47,-5.47,-5.47,0.00
80,96.0,1.85,6.10,0.88,1.85,1.85,1.85,0.00
81,97.2,10.23,6.98,0.84,10.23,10.23,10.23,0.00
82,98.4,19.62,7.82,0.81,19.62,19.62,19.62,0.00
83,99.6,29.98,8.63,0.78,29.98,29.98,29.98,0.00
84,100.8,41.27,9.41,0.74,41.27,41.27,41.27,0.00
85,102.0,53.45,10.15,0.71,53.45,53.45,53.45,0.00
86,103.2,66.49,10.87,0.68,66.49,66.49,66.49,0.00
87,104.4,80.35,11.55,0.66,80.35,80.35,80.35,0.00
88,105.6,95.00,12.21,0.63,95.00,95.00,95.00,0.00
89,106.8,110.41,12.84,0.60,110.41,110.41,110.41,0.00
90,108.0,126.54,13.44,0.58,126.54,126.54,126.54,0.00
91,109.2,143.37,14.02,0.56,143.37,143.37,143.37,0.00
92,110.4,160.86,14.58,0.53,160.86,160.86,160.86,0.00
93,111.6,179.00,15.12,0.51,179.00,179.00,179.00,0.00
94,112.8,197.75,15.63,0.49,197.75,197.75,197.76,0.00
95,114.0,217.10,16.12,0.47,217.10,217.10,217.10,0.00
96,115.2,237.01,16.59,0.45,237.01,237.01,237.01,0.00
97,116.4,257.46,17.04,0.43,257.46,257.46,257.46,0.00
98,117.6,278.44,17.48,0.42,278.44,278.44,278.44,0.00
99,118.8,299.91,17.90,0.40,299.91,299.91,299.91,0.00
100,120.0,321.87,18.30,0.38,321.87,321.87,321.87,0.00
101,121.2,344.28,18.68,0.37,344.28,344.28,344.28,0.00
102,122.4,367.14,19.05,0.35,367.14,367.14,367.14,0.00
103,123.6,390.42,19.40,0.34,390.42,390.42,390.42,0.00
104,124.8,414.11,19.74,0.33,414.11,414.11,414.11,0.00
105,126.0,438.19,20.07,0.31,438.19,438.19,438.19,0.00
106,127.2,462.64,20.38,0.30,462.64,462.64,462.64,0.00
107,128.4,487.45,20.68,0.29,487.45,487.45,487.46,0.00
108,129.6,512.61,20.96,0.28,512.61,512.61,512.61,0.00
109,130.8,538.10,21.24,0.26,538.10,538.10,538.10,0.00
110,132.0,563.90,21.50,0.25,563.90,563.90,563.91,0.00
111,133.2,590.01,21.76,0.24,590.01,590.01,590.01,0.00
112,134.4,616.42,22.00,0.23,616.42,616.42,616.42,0.00
113,135.6,643.10,22.24,0.22,643.10,643.10,643.10,0.00
114,136.8,670.05,22.46,0.22,670.05,670.05,670.05,0.00
115,138.0,697.26,22.67,0.21,697.26,697.26,697.26,0.00
116,139.2,724.71,22.88,0.20,724.71,724.71,724.71,0.00
117,140.4,752.41,23.08,0.19,752.41,752.41,752.41,0.00
118,141.6,780.33,23.27,0.18,780.33,780.33,780.33,0.00
119,142.8,808.47,23.45,0.17,808.47,808.47,808.47,0.00
120,144.0,836.82,23.63,0.17,836.82,836.82,836.82,0.00
121,145.2,865.37,23.79,0.16,865.37,865.37,865.37,0.00
122,146.4,894.12,23.95,0.15,894.12,894.12,894.12,0.00
123,147.6,923.05,24.11,0.15,923.05,923.05,923.05,0.00
124,148.8,952.16,24.26,0.14,952.16,952.16,952.16,0.00
125,150.0,981.44,24.40,0.14,981.44,981.44,981.44,0.00
126,151.2,1010.88,24.54,0.13,1010.88,1010.88,1010.88,0.00
127,152.4,1040.48,24.67,0.13,1040.48,1040.48,1040.48,0.00
128,153.6,1070.23,24.79,0.12,1070.23,1070.23,1070.23,0.00
129,154.8,1100.12,24.91,0.12,1100.12,1100.12,1100.12,0.00
130,156.0,1130.16,25.03,0.11,1130.16,1130.16,1130.16,0.00
131,157.2,1160.32,25.14,0.11,1160.32,1160.32,1160.32,0.00
132,158.4,1190.62,25.25,0.10,1190.62,1190.62,1190.62,0.00
