StateID,Time(s),Position(m),Speed(m/s),Acceleration(m/s^2),constrainedPosition(m),desiredPosition(m),expectedDeisiredPosition(m),deviatedDesiredDisplacement(m)
0,0.0,-11.33,0.00,0.00,0.00,0.00,0.00,0.00
1,1.2,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
2,2.4,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
3,3.6,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
4,4.8,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
5,6.0,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
6,7.2,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
7,8.4,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
8,9.6,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
9,10.8,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
10,12.0,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
11,13.2,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
12,14.4,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
13,15.6,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
14,16.8,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
15,18.0,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
16,19.2,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
17,20.4,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
18,21.6,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
19,22.8,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
20,24.0,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
21,25.2,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
22,26.4,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
23,27.6,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
24,28.8,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
25,30.0,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
26,31.2,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
27,32.4,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
28,33.6,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
29,34.8,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
30,36.0,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
31,37.2,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
32,38.4,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
33,39.6,-11.33,0.00,0.00,-11.33,-9.98,-9.98,0.00
34,40.8,-11.33,0.00,1.13,-11.33,-9.98,-9.98,0.00
35,42.0,-9.98,1.13,1.08,-9.98,-9.98,-9.98,0.00
36,43.2,-7.34,2.21,1.04,-7.34,-7.34,-7.34,0.00
37,44.4,-3.44,3.24,0.99,-3.44,-3.44,-3.44,0.00
38,45.6,1.64,4.24,0.95,1.64,1.64,1.64,0.00
39,46.8,7.87,5.19,0.92,7.87,7.87,7.87,0.00
40,48.0,15.20,6.11,0.88,15.20,15.20,15.20,0.00
41,49.2,23.58,6.98,0.84,23.58,23.58,23.58,0.00
42,50.4,32.97,7.83,0.81,32.97,32.97,32.97,0.00
43,51.6,43.33,8.64,0.78,43.33,43.33,43.33,0.00
44,52.8,54.63,9.41,0.74,54.63,54.63,54.63,0.00
45,54.0,66.81,10.16,0.71,66.81,66.81,66.81,0.00
46,55.2,79.86,10.87,0.69,79.86,79.86,79.86,0.00
47,56.4,93.72,11.56,0.66,93.72,93.72,93.72,0.00
48,57.6,108.38,12.21,0.63,108.38,108.38,108.38,0.00
49,58.8,123.79,12.84,0.61,123.79,123.79,123.79,0.00
50,60.0,139.93,13.45,0.58,139.93,139.93,139.93,0.00
51,61.2,156.76,14.03,0.56,156.76,156.76,156.76,0.00
52,62.4,174.27,14.59,0.53,174.27,174.27,174.27,0.00
53,63.6,192.41,15.12,0.51,192.41,192.41,192.41,0.00
54,64.8,211.17,15.63,0.49,211.17,211.17,211.17,0.00
55,66.0,230.52,16.13,0.47,230.52,230.52,230.52,0.00
56,67.2,250.44,16.60,0.45,250.44,250.44,250.44,0.00
57,68.4,270.90,17.05,0.43,270.90,270.90,270.90,0.00
58,69.6,291.89,17.49,0.42,291.89,291.89,291.89,0.00
59,70.8,313.37,17.90,0.40,313.37,313.37,313.37,0.00
60,72.0,335.33,18.30,0.38,335.33,335.33,335.33,0.00
61,73.2,357.76,18.69,0.37,357.76,357.76,357.76,0.00
62,74.4,380.62,19.06,0.35,380.62,380.62,380.62,0.00
63,75.6,403.91,19.41,0.34,403.91,403.91,403.91,0.00
64,76.8,427.61,19.75,0.33,427.61,427.61,427.61,0.00
65,78.0,451.70,20.07,0.31,451.70,451.70,451.70,0.00
66,79.2,476.16,20.39,0.30,476.16,476.16,476.16,0.00
67,80.4,500.98,20.68,0.29,500.98,500.98,500.98,0.00
68,81.6,526.15,20.97,0.28,526.15,526.15,526.15,0.00
69,82.8,551.65,21.25,0.26,551.65,551.65,551.65,0.00
70,84.0,577.46,21.51,0.25,577.46,577.46,577.46,0.00
71,85.2,603.58,21.77,0.24,603.58,603.58,603.58,0.00
72,86.4,629.99,22.01,0.23,629.99,629.99,629.99,0.00
73,87.6,656.68,22.24,0.22,656.68,656.68,656.68,0.00
74,88.8,683.65,22.47,0.22,683.65,683.65,683.65,0.00
75,90.0,710.86,22.68,0.21,710.86,710.86,710.87,0.00
76,91.2,738.33,22.89,0.20,738.33,738.33,738.33,0.00
77,92.4,766.04,23.09,0.19,766.04,766.04,766.04,0.00
78,93.6,793.97,23.28,0.18,793.97,793.97,793.97,0.00
79,94.8,822.12,23.46,0.17,822.12,822.12,822.12,0.00
80,96.0,850.48,23.63,0.17,850.48,850.48,850.48,0.00
81,97.2,879.04,23.80,0.16,879.04,879.04,879.04,0.00
82,98.4,907.80,23.96,0.15,907.80,907.80,907.80,0.00
83,99.6,936.74,24.12,0.15,936.74,936.74,936.74,0.00
