StateID,Time(s),Position(m),Speed(m/s),Acceleration(m/s^2),constrainedPosition(m),desiredPosition(m),expectedDeisiredPosition(m),deviatedDesiredDisplacement(m)
0,0.0,-42.67,0.00,0.00,0.00,0.00,0.00,0.00
1,1.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
2,2.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
3,3.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
4,4.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
5,6.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
6,7.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
7,8.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
8,9.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
9,10.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
10,12.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
11,13.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
12,14.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
13,15.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
14,16.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
15,18.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
16,19.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
17,20.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
18,21.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
19,22.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
20,24.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
21,25.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
22,26.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
23,27.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
24,28.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
25,30.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
26,31.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
27,32.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
28,33.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
29,34.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
30,36.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
31,37.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
32,38.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
33,39.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
34,40.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
35,42.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
36,43.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
37,44.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
38,45.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
39,46.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
40,48.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
41,49.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
42,50.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
43,51.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
44,52.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
45,54.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
46,55.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
47,56.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
48,57.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
49,58.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
50,60.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
51,61.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
52,62.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
53,63.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
54,64.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
55,66.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
56,67.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
57,68.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
58,69.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
59,70.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
60,72.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
61,73.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
62,74.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
63,75.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
64,76.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
65,78.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
66,79.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
67,80.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
68,81.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
69,82.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
70,84.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
71,85.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
72,86.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
73,87.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
74,88.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
75,90.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
76,91.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
77,92.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
78,93.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
79,94.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
80,96.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
81,97.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
82,98.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
83,99.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
84,100.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
85,102.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
86,103.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
87,104.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
88,105.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
89,106.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
90,108.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
91,109.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
92,110.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
93,111.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
94,112.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
95,114.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
96,115.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
97,116.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
98,117.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
99,118.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
100,120.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
101,121.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
102,122.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
103,123.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
104,124.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
105,126.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
106,127.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
107,128.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
108,129.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
109,130.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
110,132.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
111,133.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
112,134.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
113,135.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
114,136.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
115,138.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
116,139.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
117,140.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
118,141.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
119,142.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
120,144.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
121,145.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
122,146.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
123,147.6,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
124,148.8,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
125,150.0,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
126,151.2,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
127,152.4,-42.67,0.00,0.00,-42.67,-41.32,-41.32,0.00
128,153.6,-42.67,0.00,1.13,-42.67,-41.32,-41.32,0.00
129,154.8,-41.32,1.13,1.08,-41.32,-41.32,-41.32,0.00
130,156.0,-38.67,2.21,1.04,-38.67,-38.67,-38.67,0.00
131,157.2,-34.78,3.24,0.99,-34.78,-34.78,-34.78,0.00
132,158.4,-29.70,4.24,0.95,-29.70,-29.70,-29.70,0.00
133,159.6,-23.47,5.19,0.92,-23.47,-23.47,-23.47,0.00
134,160.8,-16.15,6.10,0.88,-16.15,-16.15,-16.15,0.00
135,162.0,-7.77,6.98,0.84,-7.77,-7.77,-7.77,0.00
136,163.2,1.62,7.82,0.81,1.62,1.62,1.62,0.00
137,164.4,11.98,8.63,0.78,11.98,11.98,11.98,0.00
138,165.6,23.27,9.41,0.74,23.27,23.27,23.27,0.00
139,166.8,35.45,10.15,0.71,35.45,35.45,35.45,0.00
140,168.0,48.49,10.87,0.68,48.49,48.49,48.49,0.00
141,169.2,62.35,11.55,0.66,62.35,62.35,62.35,0.00
142,170.4,77.00,12.21,0.63,77.00,77.00,77.00,0.00
143,171.6,92.41,12.84,0.60,92.41,92.41,92.41,0.00
144,172.8,108.54,13.44,0.58,108.54,108.54,108.54,0.00
145,174.0,125.37,14.02,0.56,125.37,125.37,125.37,0.00
146,175.2,142.86,14.58,0.53,142.86,142.86,142.86,0.00
147,176.4,161.00,15.12,0.51,161.00,161.00,161.00,0.00
148,177.6,179.75,15.63,0.49,179.75,179.75,179.76,0.00
149,178.8,199.10,16.12,0.47,199.10,199.10,199.10,0.00
150,180.0,219.01,16.59,0.45,219.01,219.01,219.01,0.00
151,181.2,239.46,17.04,0.43,239.46,239.46,239.46,0.00
