StateID,Time(s),Position(m),Speed(m/s),Acceleration(m/s^2),constrainedPosition(m),desiredPosition(m),expectedDeisiredPosition(m),deviatedDesiredDisplacement(m)
0,0.0,-3.33,0.00,0.00,0.00,0.00,0.00,0.00
1,1.2,-3.33,0.00,0.00,-3.33,-1.98,-1.98,0.00
2,2.4,-3.33,0.00,0.00,-3.33,-1.98,-1.98,0.00
3,3.6,-3.33,0.00,0.00,-3.33,-1.98,-1.98,0.00
4,4.8,-3.33,0.00,0.00,-3.33,-1.98,-1.98,0.00
5,6.0,-3.33,0.00,0.00,-3.33,-1.98,-1.98,0.00
6,7.2,-3.33,0.00,0.00,-3.33,-1.98,-1.98,0.00
7,8.4,-3.33,0.00,0.00,-3.33,-1.98,-1.98,0.00
8,9.6,-3.33,0.00,0.00,-3.33,-1.98,-1.98,0.00
9,10.8,-3.33,0.00,0.00,-3.33,-1.98,-1.98,0.00
10,12.0,-3.33,0.00,1.13,-3.33,-1.98,-1.98,0.00
11,13.2,-1.98,1.13,1.08,-1.98,-1.98,-1.98,0.00
12,14.4,0.66,2.21,1.04,0.66,0.66,0.66,0.00
13,15.6,4.56,3.24,0.99,4.56,4.56,4.56,0.00
14,16.8,9.64,4.24,0.95,9.64,9.64,9.64,0.00
15,18.0,15.87,5.19,0.92,15.87,15.87,15.87,0.00
16,19.2,23.20,6.11,0.88,23.20,23.20,23.20,0.00
17,20.4,31.58,6.98,0.84,31.58,31.58,31.58,0.00
18,21.6,40.97,7.83,0.81,40.97,40.97,40.97,0.00
19,22.8,51.33,8.64,0.78,51.33,51.33,51.33,0.00
20,24.0,62.63,9.41,0.74,62.63,62.63,62.63,0.00
21,25.2,74.81,10.16,0.71,74.81,74.81,74.81,0.00
22,26.4,87.86,10.87,0.69,87.86,87.86,87.86,0.00
23,27.6,101.72,11.56,0.66,101.72,101.72,101.72,0.00
24,28.8,116.38,12.21,0.63,116.38,116.38,116.38,0.00
25,30.0,131.79,12.84,0.61,131.79,131.79,131.79,0.00
26,31.2,147.93,13.45,0.58,147.93,147.93,147.93,0.00
27,32.4,164.76,14.03,0.56,164.76,164.76,164.76,0.00
28,33.6,182.27,14.59,0.53,182.27,182.27,182.27,0.00
29,34.8,200.41,15.12,0.51,200.41,200.41,200.41,0.00
30,36.0,219.17,15.63,0.49,219.17,219.17,219.17,0.00
31,37.2,238.52,16.13,0.47,238.52,238.52,238.52,0.00
32,38.4,258.44,16.60,0.45,258.44,258.44,258.44,0.00
33,39.6,278.90,17.05,0.43,278.90,278.90,278.90,0.00
34,40.8,299.89,17.49,0.42,299.89,299.89,299.89,0.00
35,42.0,321.37,17.90,0.40,321.37,321.37,321.37,0.00
36,43.2,343.33,18.30,0.38,343.33,343.33,343.33,0.00
37,44.4,365.76,18.69,0.37,365.76,365.76,365.76,0.00
38,45.6,388.62,19.06,0.35,388.62,388.62,388.62,0.00
39,46.8,411.91,19.41,0.34,411.91,411.91,411.91,0.00
40,48.0,435.61,19.75,0.33,435.61,435.61,435.61,0.00
41,49.2,459.70,20.07,0.31,459.70,459.70,459.70,0.00
42,50.4,484.16,20.39,0.30,484.16,484.16,484.16,0.00
43,51.6,508.98,20.68,0.29,508.98,508.98,508.98,0.00
44,52.8,534.15,20.97,0.28,534.15,534.15,534.15,0.00
45,54.0,559.65,21.25,0.26,559.65,559.65,559.65,0.00
46,55.2,585.46,21.51,0.25,585.46,585.46,585.46,0.00
47,56.4,611.58,21.77,0.24,611.58,611.58,611.58,0.00
48,57.6,637.99,22.01,0.23,637.99,637.99,637.99,0.00
49,58.8,664.68,22.24,0.22,664.68,664.68,664.68,0.00
50,60.0,691.65,22.47,0.22,691.65,691.65,691.65,0.00
51,61.2,718.86,22.68,0.21,718.86,718.86,718.87,0.00
52,62.4,746.33,22.89,0.20,746.33,746.33,746.33,0.00
53,63.6,774.04,23.09,0.19,774.04,774.04,774.04,0.00
54,64.8,801.97,23.28,0.18,801.97,801.97,801.97,0.00
55,66.0,830.12,23.46,0.17,830.12,830.12,830.12,0.00
56,67.2,858.48,23.63,0.17,858.48,858.48,858.48,0.00
57,68.4,887.04,23.80,0.16,887.04,887.04,887.04,0.00
