StateID,Time(s),Position(m),Speed(m/s),Acceleration(m/s^2),constrainedPosition(m),desiredPosition(m),expectedDeisiredPosition(m),deviatedDesiredDisplacement(m)
0,0.0,-0.67,0.00,0.00,0.00,0.00,0.00,0.00
1,1.2,-0.67,0.00,0.00,-0.67,0.68,0.68,0.00
2,2.4,-0.67,0.00,1.13,-0.67,0.68,0.68,0.00
3,3.6,0.68,1.13,1.08,0.68,0.68,0.68,0.00
4,4.8,3.33,2.21,1.04,3.33,3.33,3.33,0.00
5,6.0,7.22,3.24,0.99,7.22,7.22,7.22,0.00
6,7.2,12.31,4.24,0.95,12.31,12.31,12.31,0.00
7,8.4,18.54,5.19,0.92,18.54,18.54,18.54,0.00
8,9.6,25.86,6.11,0.88,25.86,25.86,25.86,0.00
9,10.8,34.24,6.98,0.84,34.24,34.24,34.24,0.00
10,12.0,43.64,7.83,0.81,43.64,43.64,43.64,0.00
11,13.2,54.00,8.64,0.78,54.00,54.00,54.00,0.00
12,14.4,65.29,9.41,0.74,65.29,65.29,65.29,0.00
13,15.6,77.48,10.16,0.71,77.48,77.48,77.48,0.00
14,16.8,90.52,10.87,0.69,90.52,90.52,90.52,0.00
15,18.0,104.39,11.56,0.66,104.39,104.39,104.39,0.00
16,19.2,119.04,12.21,0.63,119.04,119.04,119.04,0.00
17,20.4,134.46,12.84,0.61,134.46,134.46,134.46,0.00
18,21.6,150.60,13.45,0.58,150.60,150.60,150.60,0.00
19,22.8,167.43,14.03,0.56,167.43,167.43,167.43,0.00
20,24.0,184.93,14.59,0.53,184.93,184.93,184.93,0.00
21,25.2,203.08,15.12,0.51,203.08,203.08,203.08,0.00
22,26.4,221.84,15.63,0.49,221.84,221.84,221.84,0.00
23,27.6,241.19,16.13,0.47,241.19,241.19,241.19,0.00
24,28.8,261.11,16.60,0.45,261.11,261.11,261.11,0.00
25,30.0,281.57,17.05,0.43,281.57,281.57,281.57,0.00
26,31.2,302.55,17.49,0.42,302.55,302.55,302.55,0.00
27,32.4,324.04,17.90,0.40,324.04,324.04,324.04,0.00
28,33.6,346.00,18.30,0.38,346.00,346.00,346.00,0.00
29,34.8,368.42,18.69,0.37,368.42,368.42,368.42,0.00
30,36.0,391.29,19.06,0.35,391.29,391.29,391.29,0.00
31,37.2,414.58,19.41,0.34,414.58,414.58,414.58,0.00
32,38.4,438.28,19.75,0.33,438.28,438.28,438.28,0.00
33,39.6,462.36,20.07,0.31,462.36,462.36,462.36,0.00
34,40.8,486.83,20.39,0.30,486.83,486.83,486.83,0.00
35,42.0,511.65,20.68,0.29,511.65,511.65,511.65,0.00
36,43.2,536.82,20.97,0.28,536.82,536.82,536.82,0.00
37,44.4,562.31,21.25,0.26,562.31,562.31,562.31,0.00
38,45.6,588.13,21.51,0.25,588.13,588.13,588.13,0.00
39,46.8,614.25,21.77,0.24,614.25,614.25,614.25,0.00
40,48.0,640.66,22.01,0.23,640.66,640.66,640.66,0.00
41,49.2,667.35,22.24,0.22,667.35,667.35,667.35,0.00
42,50.4,694.31,22.47,0.22,694.31,694.31,694.31,0.00
43,51.6,721.53,22.68,0.21,721.53,721.53,721.53,0.00
44,52.8,749.00,22.89,0.20,749.00,749.00,749.00,0.00
45,54.0,776.70,23.09,0.19,776.70,776.70,776.70,0.00
46,55.2,804.64,23.28,0.18,804.64,804.64,804.64,0.00
47,56.4,832.79,23.46,0.17,832.79,832.79,832.79,0.00
48,57.6,861.15,23.63,0.17,861.15,861.15,861.15,0.00
49,58.8,889.71,23.80,0.16,889.71,889.71,889.71,0.00
50,60.0,918.47,23.96,0.15,918.47,918.47,918.47,0.00
51,61.2,947.41,24.12,0.15,947.41,947.41,947.41,0.00
52,62.4,976.53,24.27,0.14,976.53,976.53,976.53,0.00
53,63.6,1005.82,24.41,0.14,1005.82,1005.82,1005.82,0.00
54,64.8,1035.27,24.54,0.13,1035.27,1035.27,1035.27,0.00
55,66.0,1064.88,24.68,0.13,1064.88,1064.88,1064.88,0.00
56,67.2,1094.64,24.80,0.12,1094.64,1094.64,1094.64,0.00
57,68.4,1124.55,24.92,0.12,1124.55,1124.55,1124.55,0.00
58,69.6,1154.59,25.04,0.11,1154.59,1154.59,1154.59,0.00
59,70.8,1184.77,25.15,0.11,1184.77,1184.77,1184.77,0.00
60,72.0,1215.08,25.25,0.10,1215.08,1215.08,1215.08,0.00
61,73.2,1245.51,25.36,0.10,1245.51,1245.51,1245.51,0.00
62,74.4,1276.05,25.45,0.09,1276.05,1276.05,1276.05,0.00
63,75.6,1306.71,25.55,0.09,1306.71,1306.71,1306.71,0.00
64,76.8,1337.48,25.64,0.09,1337.48,1337.48,1337.48,0.00
65,78.0,1368.35,25.73,0.08,1368.35,1368.35,1368.35,0.00
66,79.2,1399.32,25.81,0.08,1399.32,1399.32,1399.32,0.00
67,80.4,1430.38,25.89,0.08,1430.38,1430.38,1430.38,0.00
68,81.6,1461.54,25.96,0.07,1461.54,1461.54,1461.54,0.00
69,82.8,1492.79,26.04,0.07,1492.79,1492.79,1492.79,0.00
70,84.0,1524.12,26.11,0.07,1524.12,1524.12,1524.12,0.00
71,85.2,1555.53,26.18,0.06,1555.53,1555.53,1555.53,0.00
72,86.4,1587.02,26.24,0.06,1587.02,1587.02,1587.02,0.00
73,87.6,1618.58,26.30,0.06,1618.58,1618.58,1618.58,0.00
74,88.8,1650.22,26.36,0.06,1650.22,1650.22,1650.22,0.00
75,90.0,1681.92,26.42,0.05,1681.92,1681.92,1681.92,0.00
76,91.2,1713.69,26.47,0.05,1713.69,1713.69,1713.69,0.00
77,92.4,1745.52,26.53,0.05,1745.52,1745.52,1745.52,0.00
78,93.6,1777.42,26.58,0.05,1777.42,1777.42,1777.42,0.00
79,94.8,1809.37,26.63,0.05,1809.37,1809.37,1809.37,0.00
80,96.0,1841.38,26.67,0.04,1841.38,1841.38,1841.38,0.00
81,97.2,1873.44,26.72,0.04,1873.44,1873.44,1873.44,0.00
82,98.4,1905.55,26.76,0.04,1905.55,1905.55,1905.55,0.00
83,99.6,1937.71,26.80,0.04,1937.71,1937.71,1937.71,0.00
84,100.8,1969.92,26.84,0.04,1969.92,1969.92,1969.92,0.00
85,102.0,2002.18,26.88,0.00,2002.18,2002.18,2002.18,0.00
