StateID,Time(s),Position(m),Speed(m/s),Acceleration(m/s^2),constrainedPosition(m),desiredPosition(m),expectedDeisiredPosition(m),deviatedDesiredDisplacement(m)
0,0.0,-8.67,0.00,0.00,0.00,0.00,0.00,0.00
1,1.2,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
2,2.4,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
3,3.6,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
4,4.8,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
5,6.0,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
6,7.2,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
7,8.4,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
8,9.6,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
9,10.8,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
10,12.0,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
11,13.2,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
12,14.4,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
13,15.6,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
14,16.8,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
15,18.0,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
16,19.2,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
17,20.4,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
18,21.6,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
19,22.8,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
20,24.0,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
21,25.2,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
22,26.4,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
23,27.6,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
24,28.8,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
25,30.0,-8.67,0.00,0.00,-8.67,-7.32,-7.32,0.00
26,31.2,-8.67,0.00,1.13,-8.67,-7.32,-7.32,0.00
27,32.4,-7.32,1.13,1.08,-7.32,-7.32,-7.32,0.00
28,33.6,-4.67,2.21,1.04,-4.67,-4.67,-4.67,0.00
29,34.8,-0.78,3.24,0.99,-0.78,-0.78,-0.78,0.00
30,36.0,4.31,4.24,0.95,4.31,4.31,4.31,0.00
31,37.2,10.54,5.19,0.92,10.54,10.54,10.54,0.00
32,38.4,17.86,6.11,0.88,17.86,17.86,17.86,0.00
33,39.6,26.24,6.98,0.84,26.24,26.24,26.24,0.00
34,40.8,35.64,7.83,0.81,35.64,35.64,35.64,0.00
35,42.0,46.00,8.64,0.78,46.00,46.00,46.00,0.00
36,43.2,57.29,9.41,0.74,57.29,57.29,57.29,0.00
37,44.4,69.48,10.16,0.71,69.48,69.48,69.48,0.00
38,45.6,82.52,10.87,0.69,82.52,82.52,82.52,0.00
39,46.8,96.39,11.56,0.66,96.39,96.39,96.39,0.00
40,48.0,111.04,12.21,0.63,111.04,111.04,111.04,0.00
41,49.2,126.46,12.84,0.61,126.46,126.46,126.46,0.00
42,50.4,142.60,13.45,0.58,142.60,142.60,142.60,0.00
43,51.6,159.43,14.03,0.56,159.43,159.43,159.43,0.00
44,52.8,176.93,14.59,0.53,176.93,176.93,176.93,0.00
45,54.0,195.08,15.12,0.51,195.08,195.08,195.08,0.00
46,55.2,213.84,15.63,0.49,213.84,213.84,213.84,0.00
47,56.4,233.19,16.13,0.47,233.19,233.19,233.19,0.00
48,57.6,253.11,16.60,0.45,253.11,253.11,253.11,0.00
49,58.8,273.57,17.05,0.43,273.57,273.57,273.57,0.00
50,60.0,294.55,17.49,0.42,294.55,294.55,294.55,0.00
51,61.2,316.04,17.90,0.40,316.04,316.04,316.04,0.00
52,62.4,338.00,18.30,0.38,338.00,338.00,338.00,0.00
53,63.6,360.42,18.69,0.37,360.42,360.42,360.42,0.00
54,64.8,383.29,19.06,0.35,383.29,383.29,383.29,0.00
55,66.0,406.58,19.41,0.34,406.58,406.58,406.58,0.00
56,67.2,430.28,19.75,0.33,430.28,430.28,430.28,0.00
57,68.4,454.36,20.07,0.31,454.36,454.36,454.36,0.00
58,69.6,478.83,20.39,0.30,478.83,478.83,478.83,0.00
59,70.8,503.65,20.68,0.29,503.65,503.65,503.65,0.00
60,72.0,528.82,20.97,0.28,528.82,528.82,528.82,0.00
61,73.2,554.31,21.25,0.26,554.31,554.31,554.31,0.00
62,74.4,580.13,21.51,0.25,580.13,580.13,580.13,0.00
63,75.6,606.25,21.77,0.24,606.25,606.25,606.25,0.00
64,76.8,632.66,22.01,0.23,632.66,632.66,632.66,0.00
65,78.0,659.35,22.24,0.22,659.35,659.35,659.35,0.00
66,79.2,686.31,22.47,0.22,686.31,686.31,686.31,0.00
67,80.4,713.53,22.68,0.21,713.53,713.53,713.53,0.00
68,81.6,741.00,22.89,0.20,741.00,741.00,741.00,0.00
69,82.8,768.70,23.09,0.19,768.70,768.70,768.70,0.00
70,84.0,796.64,23.28,0.18,796.64,796.64,796.64,0.00
71,85.2,824.79,23.46,0.17,824.79,824.79,824.79,0.00
72,86.4,853.15,23.63,0.17,853.15,853.15,853.15,0.00
73,87.6,881.71,23.80,0.16,881.71,881.71,881.71,0.00
74,88.8,910.47,23.96,0.15,910.47,910.47,910.47,0.00
75,90.0,939.41,24.12,0.15,939.41,939.41,939.41,0.00
76,91.2,968.53,24.27,0.14,968.53,968.53,968.53,0.00
77,92.4,997.82,24.41,0.14,997.82,997.82,997.82,0.00
78,93.6,1027.27,24.54,0.13,1027.27,1027.27,1027.27,0.00
79,94.8,1056.88,24.68,0.13,1056.88,1056.88,1056.88,0.00
80,96.0,1086.64,24.80,0.12,1086.64,1086.64,1086.64,0.00
81,97.2,1116.55,24.92,0.12,1116.55,1116.55,1116.55,0.00
82,98.4,1146.59,25.04,0.11,1146.59,1146.59,1146.59,0.00
83,99.6,1176.77,25.15,0.11,1176.77,1176.77,1176.77,0.00
84,100.8,1207.08,25.25,0.10,1207.08,1207.08,1207.08,0.00
85,102.0,1237.51,25.36,0.10,1237.51,1237.51,1237.51,0.00
86,103.2,1268.05,25.45,0.09,1268.05,1268.05,1268.05,0.00
87,104.4,1298.71,25.55,0.09,1298.71,1298.71,1298.71,0.00
88,105.6,1329.48,25.64,0.09,1329.48,1329.48,1329.48,0.00
89,106.8,1360.35,25.73,0.08,1360.35,1360.35,1360.35,0.00
90,108.0,1391.32,25.81,0.08,1391.32,1391.32,1391.32,0.00
91,109.2,1422.38,25.89,0.08,1422.38,1422.38,1422.38,0.00
92,110.4,1453.54,25.96,0.07,1453.54,1453.54,1453.54,0.00
93,111.6,1484.79,26.04,0.07,1484.79,1484.79,1484.79,0.00
94,112.8,1516.12,26.11,0.07,1516.12,1516.12,1516.12,0.00
95,114.0,1547.53,26.18,0.06,1547.53,1547.53,1547.53,0.00
96,115.2,1579.02,26.24,0.06,1579.02,1579.02,1579.02,0.00
97,116.4,1610.58,26.30,0.06,1610.58,1610.58,1610.58,0.00
98,117.6,1642.22,26.36,0.06,1642.22,1642.22,1642.22,0.00
99,118.8,1673.92,26.42,0.05,1673.92,1673.92,1673.92,0.00
100,120.0,1705.69,26.47,0.05,1705.69,1705.69,1705.69,0.00
101,121.2,1737.52,26.53,0.05,1737.52,1737.52,1737.52,0.00
102,122.4,1769.42,26.58,0.05,1769.42,1769.42,1769.42,0.00
103,123.6,1801.37,26.63,0.05,1801.37,1801.37,1801.37,0.00
104,124.8,1833.38,26.67,0.04,1833.38,1833.38,1833.38,0.00
105,126.0,1865.44,26.72,0.04,1865.44,1865.44,1865.44,0.00
106,127.2,1897.55,26.76,0.04,1897.55,1897.55,1897.55,0.00
107,128.4,1929.71,26.80,0.04,1929.71,1929.71,1929.71,0.00
108,129.6,1961.92,26.84,0.04,1961.92,1961.92,1961.92,0.00
109,130.8,1994.18,26.88,0.04,1994.18,1994.18,1994.18,0.00
110,132.0,2026.48,26.92,0.00,2026.48,2026.48,2026.48,0.00
