StateID,Time(s),Position(m),Speed(m/s),Acceleration(m/s^2),constrainedPosition(m),desiredPosition(m),expectedDeisiredPosition(m),deviatedDesiredDisplacement(m)
0,0.0,-7.33,0.00,0.00,0.00,0.00,0.00,0.00
1,1.2,-7.33,0.00,0.00,-7.33,-5.98,-5.98,0.00
2,2.4,-7.33,0.00,0.00,-7.33,-5.98,-5.98,0.00
3,3.6,-7.33,0.00,0.00,-7.33,-5.98,-5.98,0.00
4,4.8,-7.33,0.00,0.00,-7.33,-5.98,-5.98,0.00
5,6.0,-7.33,0.00,0.00,-7.33,-5.98,-5.98,0.00
6,7.2,-7.33,0.00,0.00,-7.33,-5.98,-5.98,0.00
7,8.4,-7.33,0.00,0.00,-7.33,-5.98,-5.98,0.00
8,9.6,-7.33,0.00,0.00,-7.33,-5.98,-5.98,0.00
9,10.8,-7.33,0.00,0.00,-7.33,-5.98,-5.98,0.00
10,12.0,-7.33,0.00,0.00,-7.33,-5.98,-5.98,0.00
11,13.2,-7.33,0.00,0.00,-7.33,-5.98,-5.98,0.00
12,14.4,-7.33,0.00,0.00,-7.33,-5.98,-5.98,0.00
13,15.6,-7.33,0.00,0.00,-7.33,-5.98,-5.98,0.00
14,16.8,-7.33,0.00,0.00,-7.33,-5.98,-5.98,0.00
15,18.0,-7.33,0.00,0.00,-7.33,-5.98,-5.98,0.00
16,19.2,-7.33,0.00,0.00,-7.33,-5.98,-5.98,0.00
17,20.4,-7.33,0.00,0.00,-7.33,-5.98,-5.98,0.00
18,21.6,-7.33,0.00,0.00,-7.33,-5.98,-5.98,0.00
19,22.8,-7.33,0.00,0.00,-7.33,-5.98,-5.98,0.00
20,24.0,-7.33,0.00,0.00,-7.33,-5.98,-5.98,0.00
21,25.2,-7.33,0.00,0.00,-7.33,-5.98,-5.98,0.00
22,26.4,-7.33,0.00,1.13,-7.33,-5.98,-5.98,0.00
23,27.6,-5.98,1.13,1.08,-5.98,-5.98,-5.98,0.00
24,28.8,-3.34,2.21,1.04,-3.34,-3.34,-3.34,0.00
25,30.0,0.56,3.24,0.99,0.56,0.56,0.56,0.00
26,31.2,5.64,4.24,0.95,5.64,5.64,5.64,0.00
27,32.4,11.87,5.19,0.92,11.87,11.87,11.87,0.00
28,33.6,19.20,6.11,0.88,19.20,19.20,19.20,0.00
29,34.8,27.58,6.98,0.84,27.58,27.58,27.58,0.00
30,36.0,36.97,7.83,0.81,36.97,36.97,36.97,0.00
31,37.2,47.33,8.64,0.78,47.33,47.33,47.33,0.00
32,38.4,58.63,9.41,0.74,58.63,58.63,58.63,0.00
33,39.6,70.81,10.16,0.71,70.81,70.81,70.81,0.00
34,40.8,83.86,10.87,0.69,83.86,83.86,83.86,0.00
35,42.0,97.72,11.56,0.66,97.72,97.72,97.72,0.00
36,43.2,112.38,12.21,0.63,112.38,112.38,112.38,0.00
37,44.4,127.79,12.84,0.61,127.79,127.79,127.79,0.00
38,45.6,143.93,13.45,0.58,143.93,143.93,143.93,0.00
39,46.8,160.76,14.03,0.56,160.76,160.76,160.76,0.00
40,48.0,178.27,14.59,0.53,178.27,178.27,178.27,0.00
41,49.2,196.41,15.12,0.51,196.41,196.41,196.41,0.00
42,50.4,215.17,15.63,0.49,215.17,215.17,215.17,0.00
43,51.6,234.52,16.13,0.47,234.52,234.52,234.52,0.00
44,52.8,254.44,16.60,0.45,254.44,254.44,254.44,0.00
45,54.0,274.90,17.05,0.43,274.90,274.90,274.90,0.00
46,55.2,295.89,17.49,0.42,295.89,295.89,295.89,0.00
47,56.4,317.37,17.90,0.40,317.37,317.37,317.37,0.00
48,57.6,339.33,18.30,0.38,339.33,339.33,339.33,0.00
49,58.8,361.76,18.69,0.37,361.76,361.76,361.76,0.00
50,60.0,384.62,19.06,0.35,384.62,384.62,384.62,0.00
51,61.2,407.91,19.41,0.34,407.91,407.91,407.91,0.00
52,62.4,431.61,19.75,0.33,431.61,431.61,431.61,0.00
53,63.6,455.70,20.07,0.31,455.70,455.70,455.70,0.00
54,64.8,480.16,20.39,0.30,480.16,480.16,480.16,0.00
55,66.0,504.98,20.68,0.29,504.98,504.98,504.98,0.00
56,67.2,530.15,20.97,0.28,530.15,530.15,530.15,0.00
57,68.4,555.65,21.25,0.26,555.65,555.65,555.65,0.00
58,69.6,581.46,21.51,0.25,581.46,581.46,581.46,0.00
59,70.8,607.58,21.77,0.24,607.58,607.58,607.58,0.00
60,72.0,633.99,22.01,0.23,633.99,633.99,633.99,0.00
61,73.2,660.68,22.24,0.22,660.68,660.68,660.68,0.00
62,74.4,687.65,22.47,0.22,687.65,687.65,687.65,0.00
63,75.6,714.86,22.68,0.21,714.86,714.86,714.87,0.00
64,76.8,742.33,22.89,0.20,742.33,742.33,742.33,0.00
65,78.0,770.04,23.09,0.19,770.04,770.04,770.04,0.00
66,79.2,797.97,23.28,0.18,797.97,797.97,797.97,0.00
67,80.4,826.12,23.46,0.17,826.12,826.12,826.12,0.00
68,81.6,854.48,23.63,0.17,854.48,854.48,854.48,0.00
69,82.8,883.04,23.80,0.16,883.04,883.04,883.04,0.00
70,84.0,911.80,23.96,0.15,911.80,911.80,911.80,0.00
71,85.2,940.74,24.12,0.15,940.74,940.74,940.74,0.00
72,86.4,969.86,24.27,0.14,969.86,969.86,969.86,0.00
73,87.6,999.15,24.41,0.14,999.15,999.15,999.15,0.00
74,88.8,1028.60,24.54,0.13,1028.60,1028.60,1028.60,0.00
75,90.0,1058.21,24.68,0.13,1058.21,1058.21,1058.21,0.00
76,91.2,1087.98,24.80,0.12,1087.98,1087.98,1087.98,0.00
77,92.4,1117.88,24.92,0.12,1117.88,1117.88,1117.88,0.00
78,93.6,1147.93,25.04,0.11,1147.93,1147.93,1147.93,0.00
79,94.8,1178.10,25.15,0.11,1178.10,1178.10,1178.10,0.00
80,96.0,1208.41,25.25,0.10,1208.41,1208.41,1208.41,0.00
81,97.2,1238.84,25.36,0.10,1238.84,1238.84,1238.84,0.00
82,98.4,1269.38,25.45,0.09,1269.38,1269.38,1269.38,0.00
83,99.6,1300.04,25.55,0.09,1300.04,1300.04,1300.04,0.00
84,100.8,1330.81,25.64,0.09,1330.81,1330.81,1330.81,0.00
85,102.0,1361.68,25.73,0.08,1361.68,1361.68,1361.68,0.00
86,103.2,1392.65,25.81,0.08,1392.65,1392.65,1392.65,0.00
87,104.4,1423.72,25.89,0.08,1423.72,1423.72,1423.72,0.00
88,105.6,1454.88,25.96,0.07,1454.88,1454.88,1454.88,0.00
89,106.8,1486.12,26.04,0.07,1486.12,1486.12,1486.12,0.00
90,108.0,1517.45,26.11,0.07,1517.45,1517.45,1517.45,0.00
91,109.2,1548.86,26.18,0.06,1548.86,1548.86,1548.86,0.00
92,110.4,1580.35,26.24,0.06,1580.35,1580.35,1580.35,0.00
93,111.6,1611.92,26.30,0.06,1611.92,1611.92,1611.92,0.00
94,112.8,1643.55,26.36,0.06,1643.55,1643.55,1643.55,0.00
95,114.0,1675.25,26.42,0.05,1675.25,1675.25,1675.25,0.00
96,115.2,1707.02,26.47,0.05,1707.02,1707.02,1707.02,0.00
97,116.4,1738.86,26.53,0.05,1738.86,1738.86,1738.86,0.00
98,117.6,1770.75,26.58,0.05,1770.75,1770.75,1770.75,0.00
99,118.8,1802.70,26.63,0.05,1802.70,1802.70,1802.70,0.00
100,120.0,1834.71,26.67,0.04,1834.71,1834.71,1834.71,0.00
101,121.2,1866.77,26.72,0.04,1866.77,1866.77,1866.77,0.00
102,122.4,1898.89,26.76,0.04,1898.89,1898.89,1898.89,0.00
103,123.6,1931.05,26.80,0.04,1931.05,1931.05,1931.05,0.00
104,124.8,1963.26,26.84,0.04,1963.26,1963.26,1963.26,0.00
105,126.0,1995.51,26.88,0.04,1995.51,1995.51,1995.51,0.00
106,127.2,2027.81,26.92,0.00,2027.81,2027.81,2027.81,0.00
