StateID,Time(s),Position(m),Speed(m/s),Acceleration(m/s^2),constrainedPosition(m),desiredPosition(m),expectedDeisiredPosition(m),deviatedDesiredDisplacement(m)
0,0.0,-8.00,0.00,0.00,0.00,0.00,0.00,0.00
1,1.2,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
2,2.4,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
3,3.6,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
4,4.8,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
5,6.0,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
6,7.2,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
7,8.4,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
8,9.6,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
9,10.8,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
10,12.0,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
11,13.2,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
12,14.4,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
13,15.6,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
14,16.8,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
15,18.0,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
16,19.2,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
17,20.4,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
18,21.6,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
19,22.8,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
20,24.0,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
21,25.2,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
22,26.4,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
23,27.6,-8.00,0.00,0.00,-8.00,-6.65,-6.65,0.00
24,28.8,-8.00,0.00,1.13,-8.00,-6.65,-6.65,0.00
25,30.0,-6.65,1.13,1.08,-6.65,-6.65,-6.65,0.00
26,31.2,-4.00,2.21,1.04,-4.00,-4.00,-4.00,0.00
27,32.4,-0.11,3.24,0.99,-0.11,-0.11,-0.11,0.00
28,33.6,4.97,4.24,0.95,4.97,4.97,4.97,0.00
29,34.8,11.20,5.19,0.92,11.20,11.20,11.20,0.00
30,36.0,18.53,6.11,0.88,18.53,18.53,18.53,0.00
31,37.2,26.91,6.98,0.84,26.91,26.91,26.91,0.00
32,38.4,36.30,7.83,0.81,36.30,36.30,36.30,0.00
33,39.6,46.67,8.64,0.78,46.67,46.67,46.67,0.00
34,40.8,57.96,9.41,0.74,57.96,57.96,57.96,0.00
35,42.0,70.15,10.16,0.71,70.15,70.15,70.15,0.00
36,43.2,83.19,10.87,0.69,83.19,83.19,83.19,0.00
37,44.4,97.06,11.56,0.66,97.06,97.06,97.06,0.00
38,45.6,111.71,12.21,0.63,111.71,111.71,111.71,0.00
39,46.8,127.12,12.84,0.61,127.12,127.12,127.12,0.00
40,48.0,143.26,13.45,0.58,143.26,143.26,143.26,0.00
41,49.2,160.10,14.03,0.56,160.10,160.10,160.10,0.00
42,50.4,177.60,14.59,0.53,177.60,177.60,177.60,0.00
43,51.6,195.75,15.12,0.51,195.75,195.75,195.75,0.00
44,52.8,214.51,15.63,0.49,214.51,214.51,214.51,0.00
45,54.0,233.86,16.13,0.47,233.86,233.86,233.86,0.00
46,55.2,253.77,16.60,0.45,253.77,253.77,253.77,0.00
47,56.4,274.24,17.05,0.43,274.24,274.24,274.24,0.00
48,57.6,295.22,17.49,0.42,295.22,295.22,295.22,0.00
49,58.8,316.70,17.90,0.40,316.70,316.70,316.70,0.00
50,60.0,338.67,18.30,0.38,338.67,338.67,338.67,0.00
51,61.2,361.09,18.69,0.37,361.09,361.09,361.09,0.00
52,62.4,383.96,19.06,0.35,383.96,383.96,383.96,0.00
53,63.6,407.25,19.41,0.34,407.25,407.25,407.25,0.00
54,64.8,430.94,19.75,0.33,430.94,430.94,430.94,0.00
55,66.0,455.03,20.07,0.31,455.03,455.03,455.03,0.00
56,67.2,479.49,20.39,0.30,479.49,479.49,479.49,0.00
57,68.4,504.32,20.68,0.29,504.32,504.32,504.32,0.00
58,69.6,529.48,20.97,0.28,529.48,529.48,529.48,0.00
59,70.8,554.98,21.25,0.26,554.98,554.98,554.98,0.00
60,72.0,580.79,21.51,0.25,580.79,580.79,580.79,0.00
61,73.2,606.91,21.77,0.24,606.91,606.91,606.91,0.00
62,74.4,633.33,22.01,0.23,633.33,633.33,633.33,0.00
63,75.6,660.02,22.24,0.22,660.02,660.02,660.02,0.00
64,76.8,686.98,22.47,0.22,686.98,686.98,686.98,0.00
65,78.0,714.20,22.68,0.21,714.20,714.20,714.20,0.00
66,79.2,741.67,22.89,0.20,741.67,741.67,741.67,0.00
67,80.4,769.37,23.09,0.19,769.37,769.37,769.37,0.00
68,81.6,797.30,23.28,0.18,797.30,797.30,797.30,0.00
69,82.8,825.45,23.46,0.17,825.45,825.45,825.45,0.00
70,84.0,853.82,23.63,0.17,853.82,853.82,853.82,0.00
71,85.2,882.38,23.80,0.16,882.38,882.38,882.38,0.00
72,86.4,911.13,23.96,0.15,911.13,911.13,911.13,0.00
73,87.6,940.07,24.12,0.15,940.07,940.07,940.07,0.00
74,88.8,969.19,24.27,0.14,969.19,969.19,969.19,0.00
75,90.0,998.48,24.41,0.14,998.48,998.48,998.48,0.00
76,91.2,1027.94,24.54,0.13,1027.94,1027.94,1027.94,0.00
77,92.4,1057.55,24.68,0.13,1057.55,1057.55,1057.55,0.00
78,93.6,1087.31,24.80,0.12,1087.31,1087.31,1087.31,0.00
79,94.8,1117.22,24.92,0.12,1117.22,1117.22,1117.22,0.00
80,96.0,1147.26,25.04,0.11,1147.26,1147.26,1147.26,0.00
81,97.2,1177.44,25.15,0.11,1177.44,1177.44,1177.44,0.00
82,98.4,1207.74,25.25,0.10,1207.74,1207.74,1207.74,0.00
83,99.6,1238.17,25.36,0.10,1238.17,1238.17,1238.17,0.00
84,100.8,1268.72,25.45,0.09,1268.72,1268.72,1268.72,0.00
85,102.0,1299.38,25.55,0.09,1299.38,1299.38,1299.38,0.00
86,103.2,1330.14,25.64,0.09,1330.14,1330.14,1330.14,0.00
87,104.4,1361.01,25.73,0.08,1361.01,1361.01,1361.01,0.00
88,105.6,1391.98,25.81,0.08,1391.98,1391.98,1391.98,0.00
89,106.8,1423.05,25.89,0.08,1423.05,1423.05,1423.05,0.00
90,108.0,1454.21,25.96,0.07,1454.21,1454.21,1454.21,0.00
91,109.2,1485.45,26.04,0.07,1485.45,1485.45,1485.45,0.00
92,110.4,1516.78,26.11,0.07,1516.78,1516.78,1516.78,0.00
93,111.6,1548.20,26.18,0.06,1548.20,1548.20,1548.20,0.00
94,112.8,1579.69,26.24,0.06,1579.69,1579.69,1579.69,0.00
95,114.0,1611.25,26.30,0.06,1611.25,1611.25,1611.25,0.00
96,115.2,1642.88,26.36,0.06,1642.88,1642.88,1642.88,0.00
