StateID,Time(s),Position(m),Speed(m/s),Acceleration(m/s^2),constrainedPosition(m),desiredPosition(m),expectedDeisiredPosition(m),deviatedDesiredDisplacement(m)
0,0.0,-46.00,0.00,0.00,0.00,0.00,0.00,0.00
1,1.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
2,2.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
3,3.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
4,4.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
5,6.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
6,7.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
7,8.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
8,9.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
9,10.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
10,12.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
11,13.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
12,14.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
13,15.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
14,16.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
15,18.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
16,19.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
17,20.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
18,21.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
19,22.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
20,24.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
21,25.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
22,26.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
23,27.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
24,28.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
25,30.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
26,31.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
27,32.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
28,33.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
29,34.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
30,36.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
31,37.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
32,38.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
33,39.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
34,40.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
35,42.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
36,43.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
37,44.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
38,45.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
39,46.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
40,48.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
41,49.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
42,50.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
43,51.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
44,52.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
45,54.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
46,55.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
47,56.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
48,57.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
49,58.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
50,60.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
51,61.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
52,62.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
53,63.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
54,64.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
55,66.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
56,67.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
57,68.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
58,69.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
59,70.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
60,72.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
61,73.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
62,74.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
63,75.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
64,76.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
65,78.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
66,79.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
67,80.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
68,81.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
69,82.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
70,84.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
71,85.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
72,86.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
73,87.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
74,88.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
75,90.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
76,91.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
77,92.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
78,93.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
79,94.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
80,96.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
81,97.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
82,98.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
83,99.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
84,100.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
85,102.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
86,103.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
87,104.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
88,105.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
89,106.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
90,108.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
91,109.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
92,110.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
93,111.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
94,112.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
95,114.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
96,115.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
97,116.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
98,117.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
99,118.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
100,120.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
101,121.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
102,122.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
103,123.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
104,124.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
105,126.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
106,127.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
107,128.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
108,129.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
109,130.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
110,132.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
111,133.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
112,134.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
113,135.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
114,136.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
115,138.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
116,139.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
117,140.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
118,141.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
119,142.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
120,144.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
121,145.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
122,146.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
123,147.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
124,148.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
125,150.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
126,151.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
127,152.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
128,153.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
129,154.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
130,156.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
131,157.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
132,158.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
133,159.6,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
134,160.8,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
135,162.0,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
136,163.2,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
137,164.4,-46.00,0.00,0.00,-46.00,-44.65,-44.65,0.00
138,165.6,-46.00,0.00,1.13,-46.00,-44.65,-44.65,0.00
139,166.8,-44.65,1.13,1.08,-44.65,-44.65,-44.65,0.00
140,168.0,-42.00,2.21,1.04,-42.00,-42.00,-42.00,0.00
141,169.2,-38.11,3.24,0.99,-38.11,-38.11,-38.11,0.00
142,170.4,-33.03,4.24,0.95,-33.03,-33.03,-33.03,0.00
143,171.6,-26.81,5.19,0.92,-26.81,-26.81,-26.80,0.00
144,172.8,-19.48,6.10,0.88,-19.48,-19.48,-19.48,0.00
145,174.0,-11.10,6.98,0.84,-11.10,-11.10,-11.10,0.00
146,175.2,-1.71,7.82,0.81,-1.71,-1.71,-1.71,0.00
147,176.4,8.65,8.63,0.78,8.65,8.65,8.65,0.00
148,177.6,19.93,9.41,0.74,19.93,19.93,19.94,0.00
149,178.8,32.12,10.15,0.71,32.12,32.12,32.12,0.00
150,180.0,45.16,10.87,0.68,45.16,45.16,45.16,0.00
151,181.2,59.02,11.55,0.66,59.02,59.02,59.02,0.00
152,182.4,73.67,12.21,0.63,73.67,73.67,73.67,0.00
153,183.6,89.07,12.84,0.60,89.07,89.07,89.07,0.00
154,184.8,105.20,13.44,0.58,105.20,105.20,105.20,0.00
155,186.0,122.03,14.02,0.56,122.03,122.03,122.03,0.00
156,187.2,139.53,14.58,0.53,139.53,139.53,139.53,0.00
157,188.4,157.67,15.12,0.51,157.67,157.67,157.67,0.00
158,189.6,176.42,15.63,0.49,176.42,176.42,176.42,0.00
159,190.8,195.77,16.12,0.47,195.77,195.77,195.77,0.00
160,192.0,215.68,16.59,0.45,215.68,215.68,215.68,0.00
161,193.2,236.13,17.04,0.43,236.13,236.13,236.13,0.00
162,194.4,257.10,17.48,0.42,257.10,257.10,257.10,0.00
163,195.6,278.58,17.90,0.40,278.58,278.58,278.58,0.00
164,196.8,300.53,18.30,0.38,300.53,300.53,300.53,0.00
165,198.0,322.95,18.68,0.37,322.95,322.95,322.95,0.00
166,199.2,345.81,19.05,0.35,345.81,345.81,345.81,0.00
167,200.4,369.09,19.40,0.34,369.09,369.09,369.09,0.00
168,201.6,392.78,19.74,0.33,392.78,392.78,392.78,0.00
169,202.8,416.86,20.07,0.31,416.86,416.86,416.86,0.00
170,204.0,441.31,20.38,0.30,441.31,441.31,441.31,0.00
171,205.2,466.12,20.68,0.29,466.12,466.12,466.12,0.00
172,206.4,491.28,20.96,0.28,491.28,491.28,491.28,0.00
173,207.6,516.77,21.24,0.26,516.77,516.77,516.77,0.00
174,208.8,542.57,21.50,0.25,542.57,542.57,542.57,0.00
